text,text_cleaned,length,true_label,true_name,lr_pred,lr_conf,bilstm_pred,bilstm_conf,phobert_pred,phobert_conf,prob_clean,prob_off,prob_hate,lr_correct,bilstm_correct,phobert_correct
Thay ngáo đá,thay ngáo đá,3,2,HATE,2,0.7221,1,0.4516,0,0.9529,0.9529,0.0393,0.0078,True,False,False
Ở Mỹ  sao người  vn don bây  ác  quá,ở mỹ_sao người vn don bây_ác quá,7,2,HATE,0,0.8899,0,0.8689,0,0.9521,0.9521,0.0056,0.0423,False,False,False
Nham lôn quá,nham lôn qua,3,1,OFFENSIVE,2,0.7526,1,0.4347,2,0.9516,0.0059,0.0424,0.9516,False,True,False
Máu cộng sản ăn vào người rùi nên vậy.,máu cộng_sản ăn vào người rồi nên vậy,8,1,OFFENSIVE,2,0.7125,2,0.6732,2,0.9515,0.0262,0.0223,0.9515,False,False,False
"Bác sĩ ""Y.T.M.L"" -_- Phạm tội hiếp dâm mà cần gì phải giấu tên ! Vụ này nên thưa ra tòa chứ kĩ luật thì nhẹ quá",bác_sĩ y_tao mày l phạm_tội hiếp_dâm mà cần gì phải giấu tên vụ này nên thưa ra tòa chứ kĩ_luật thì nhẹ quá,23,0,CLEAN,1,0.7976,2,0.9042,2,0.9511,0.0375,0.0114,0.9511,False,False,False
Trung quốc thì nói mẹ Trung quốc đi bày đặt china chi nủng. Đang nói tiếng Việt hay tiếng anh,trung_quốc thì nói mẹ trung_quốc đi bày_đặt china chi_nủng đang nói tiếng việt hay tiếng anh,16,1,OFFENSIVE,0,0.8259,2,0.8581,0,0.951,0.951,0.0112,0.0378,False,False,False
Phan Linh đb ct có lm j đâu ? Mà ss chán,phan_linh_đb ct có lm gì đâu mà ss chán,9,1,OFFENSIVE,0,0.8688,0,0.9177,2,0.951,0.0339,0.0151,0.951,False,False,False
Nghe thấy mà chán jack vào kicm rời xa là sai lầm của cả 2,nghe thấy mà chán jack vào kicm rời xa là sai_lầm của cả 2,14,0,CLEAN,0,0.4693,1,0.4371,1,0.9509,0.0426,0.9509,0.0065,True,False,False
"ông khác với các vị tù khác ở chỗ là ông chẳng khổ như họ ở tù, quan chức ở tù cũng sướng.. có trà bưng nước rót, ở phòng riêng, người nhà vô chơi thoải mái..",ông khác với các vị tù khác ở chỗ là ông chẳng khổ như họ ở tù quan_chức ở tù cũng sướng có trà bưng nước rót ở phòng riêng người_nhà vô_chơi thoải_mái,33,1,OFFENSIVE,2,0.7581,2,0.9042,2,0.9501,0.0428,0.0072,0.9501,False,False,False
"Hà Nguyễn Khánh Duy Gái Nhật đi tàu đi ngầm nó ngứa mu quá, lấy tay móc gãi tỉnh queo. Nhìn ghê lắm kìa",hà nguyễn_khánh_duy_gái nhật đi tàu đi ngầm nó ngứa_mu quá lấy tay móc gãi tỉnh_queo nhìn ghê lắm kìa,19,2,HATE,0,0.8875,0,0.3834,1,0.9499,0.0409,0.9499,0.0092,False,False,False
Ra đường nhớ cằm theo não,ra đường nhớ cằm theo não,6,2,HATE,2,0.3593,1,0.7377,0,0.9498,0.9498,0.0434,0.0068,True,False,False
thấy nên nhờ doinb dạy cho cái giáo án ngắm gái vs lựa gái cho học trof đi,thấy nên nhờ doinb dạy cho cái giáo_án ngắm gái vs lựa gái cho học trof đi,17,0,CLEAN,1,0.8144,1,0.7672,1,0.9498,0.0409,0.9498,0.0093,False,False,False
Quang Minh best xiaolin :v,quang_minh best xiaolin vậy,4,0,CLEAN,2,0.8093,2,0.4692,2,0.9494,0.0304,0.0202,0.9494,False,False,False
Chi oi chi chua gap bac ky dau .chi ma gap roi chi khong con kip keu mot tieng troi dau chi ak.it nhat chi cung nghi den nguoi nha chi chu.chi o dai loan ma chi dang noi tieng viet ma .chi tu chui minh thoi.nguoi ta khong xem chi ra ji nen nguoi ta goi noi vay thay loi xi nhuc do.,chi oi chi chua gap bac ky dau chi ma gap roi chi không con kip keu mot tieng troi dau chi ak it nhat chi cung_nghi den nguoi_nha chi chu_chi o dai_loan ma chi dang noi tieng viet ma chi_tu chui_minh thoi nguoi ta không xem chi ra gì nen nguoi ta goi noi vay thay loi xi_nhuc do,60,2,HATE,0,0.8025,2,0.8837,0,0.949,0.949,0.0068,0.0443,False,True,False
Mịa mất tiền mua mạng hôm qua thì lag vl hôm nay mượt đc 1 chút thì đọc đc tin này chắc tháng sau t cắt mẹ nó mạng đi,mịa mất tiền mua mạng hôm_qua thì lag_vãi hôm_nay mượt được 1 chút thì đọc được tin này chắc tháng sau tao cắt mẹ nó mạng đi,27,1,OFFENSIVE,1,0.6931,1,0.8395,0,0.9489,0.9489,0.026,0.0251,True,True,False
Nhìn cái mặt nó kìa. Cặn bã 🖕🖕,nhìn cái mặt nó kìa cặn bã,7,2,HATE,2,0.7802,2,0.4681,1,0.9486,0.0059,0.9486,0.0456,True,True,False
Trường Giang bạn làm như Nhung là con nít =))))),trường giang_bạn làm như nhung là con_nít,7,0,CLEAN,0,0.5722,0,0.7869,2,0.9485,0.0444,0.0071,0.9485,True,True,False
Thế Vinh linh vật thờ là con quỷ dữ :Đ,thế vinh_linh_vật thờ là con quỷ dữ đ,8,0,CLEAN,2,0.8845,2,0.7932,2,0.9481,0.0435,0.0084,0.9481,False,False,False
Anh Trung bóng rổ,anh trung_bóng rổ,3,0,CLEAN,2,0.8463,0,0.5588,2,0.9477,0.0394,0.0129,0.9477,False,True,False
"Luạt này trước đây ngầm, giờ hợp thức hóa. Đã hợp thức hóa thì quá tốt, chả có chuyện dân phòng đi bắt bớ nữa",luạt này trước_đây ngầm giờ hợp_thức hóa đã hợp_thức hóa thì quá tốt_chả có chuyện dân_phòng đi bắt_bớ nữa,19,0,CLEAN,2,0.7732,2,0.7315,2,0.9471,0.0353,0.0177,0.9471,False,False,False
Pé Chóa 😝😄😁,pé chóa,2,0,CLEAN,1,0.4835,0,0.4527,2,0.9464,0.0425,0.0111,0.9464,False,True,False
Mấy bài trước hợp tác với kicm còn hay chứ vô nghe bài mới như hạch vậy,mấy bài trước hợp_tác với kicm còn hay chứ vô nghe bài mới như hạch vậy,16,2,HATE,0,0.8843,0,0.8464,0,0.9462,0.9462,0.0483,0.0055,False,False,False
(Y) page này ad nó kiến thức uyên sâu lắm từ xây dựng tài chính y tế cái j n cũng am hiểu =)))) ngu dốt + nhiệt tình = phá hoại k sai bh,y_page này admin nó kiến_thức uyên_sâu lắm từ xây_dựng tài_chính y_tế cái gì n cũng am_hiểu ngu dốt nhiệt_tình phá_hoại không sai bh,23,2,HATE,2,0.8998,2,0.9568,0,0.9462,0.9462,0.0098,0.044,True,True,False
Nó chuẩn bị dizz thầy thật r thầy Ba ơiiii =))),nó chuẩn_bị dizz thầy thật rồi thầy ba ơii,9,0,CLEAN,1,0.6578,0,0.6687,1,0.9451,0.0319,0.9451,0.023,False,True,False
"Phan Lặng Yên Tui nhớ ko nhầm thì có người nói bộ về Gạc Ma là cóp nhặt đủ các nơi lung tung về thì phải. Chưa tính đến việc ông Lương chém gió nữa (công binh hải quân ko được nổ súng TRƯỚC, chứ ko phải là KHÔNG ĐƯỢC nổ súng)",phan_lặng_yên tui nhớ không nhầm thì có người nói_bộ về gạc_ma là cóp nhặt đủ các nơi lung_tung về thì phải chưa tính đến việc ông lương_chém gió nữa công_binh hải_quân không được nổ_súng trước chứ không phải là không được nổ_súng,42,0,CLEAN,0,0.797,0,0.9307,2,0.9439,0.0499,0.0062,0.9439,True,True,False
Anh em Bắc mà bớ được thì được đập mặt xây lại là ít,anh_em bắc mà bớ được thì được đập mặt xây lại là ít,13,1,OFFENSIVE,0,0.624,1,0.6074,2,0.9436,0.0452,0.0112,0.9436,False,True,False
"từ dịch này thấy ý thức người nhật xăng đổ nửa bình, nhưng giấy vệ sinh không thể thiếu. không hy sinh bản thân để cứu người khác, nhưng dính dịch thì kéo nhiều người dính theo.",từ dịch này thấy ý_thức người nhật xăng đổ nửa_bình nhưng giấy vệ_sinh không_thể thiếu không hy_sinh bản_thân để cứu người khác nhưng dính dịch thì kéo nhiều người dính theo,31,2,HATE,0,0.6616,0,0.6815,0,0.9428,0.9428,0.0518,0.0053,False,False,False
Cmt dau,comment dau,2,0,CLEAN,0,0.931,0,0.736,1,0.9418,0.0524,0.9418,0.0058,True,True,False
Cho chết cái tội cà khịa Việt Nam🤣,cho chết cái tội cà_khịa việt_nam,6,0,CLEAN,1,0.6448,1,0.6011,1,0.9415,0.0348,0.9415,0.0236,False,False,False
Dạo này không thấy bọn dlv vào chửi phản động nữa nhỉ. Hay tiền lương thấp quá không đủ nên chuồn rồi.,da o na_y không thâ y_bo n dlv va_o chư i pha n_đô ng nư anh nhi hay tiê n lương thâ p qua không đu nên chuô n rô i,31,2,HATE,2,0.7832,2,0.9074,0,0.9414,0.9414,0.0138,0.0448,True,True,False
từ ngày bác Thanh ra đi đà nẵng loạn xì ngầu còn hơn cái bồn cầu giật nước,từ ngày bác thanh ra đi đà_nẵng loạn xì_ngầu còn hơn cái bồn cầu giật nước,16,0,CLEAN,2,0.7601,1,0.6645,2,0.9411,0.0498,0.0091,0.9411,False,False,False
"Thực sự thì họ chỉ hơn chúng ta về ý thức thôi mà, thứ đã làm cho người Nhật trở nên vĩ đại. Ở VN mn bị ảo tưởng về 1 dân tộc vĩ đại là do dc thứ ánh sáng gì đó chiếu xuyên qua tim và là đất nước có những người ""ngoài hành tinh"" dùng tay ko quật ngã UH1, tắt động cơ máy bay ẩn trong mây, đút đầu vào lỗ châu mai,.. Chỉ có trên thiên đường mới có những vị thần như thế",thực_sự thì họ chỉ hơn chúng_ta về ý_thức thôi mà thứ đã làm cho người nhật trở_nên vĩ_đại ở vn mọi người bị ảo_tưởng về 1 dân_tộc vĩ_đại là do được thứ ánh_sáng gì đó chiếu xuyên qua tim và là đất_nước có những người ngoài hành_tinh dùng tay_không quật ngã uh1 tắt động_cơ máy_bay ẩn trong mây đút đầu_vào lỗ châu_mai chỉ có trên thiên_đường mới có những vị_thần như_thế,71,0,CLEAN,2,0.9838,2,0.7719,2,0.941,0.0527,0.0063,0.941,False,False,False
Tôi sin tuyên thệ .. trong nhiệm kỳ của mình sẽ cố gắng vơ vét đục khoét tàn phá đất nước này ko cho thằng sau lên ăn được gì nữa,tôi sin tuyên_thệ trong nhiệm_kỳ của mình sẽ cố_gắng vơ vét đục_khoét tàn_phá đất_nước này không cho thằng sau lên ăn được gì nữa,24,1,OFFENSIVE,0,0.588,2,0.6106,2,0.9409,0.0267,0.0324,0.9409,False,False,False
"Nền giáo dục phương tây đã dạy gì cho những \""ai kia\""☹️. Nghĩ nó chán, sang chảnh mà ý thức l0l😑",nê n gia_o du_c phương tây đa da y_gi cho như ng ai kia nghi_no cha_n sang cha nh ma y_thư c l0l,23,1,OFFENSIVE,0,0.5575,0,0.555,2,0.9398,0.0443,0.0159,0.9398,False,False,False
Moi tới lỗ mũi mà không hung dữ sao được,moi tới lỗ mũi mà không hung_dữ sao được,9,1,OFFENSIVE,0,0.891,1,0.4908,0,0.9396,0.9396,0.0526,0.0078,False,True,False
Ô thế thằng thớt chưa nghe vụ:Chạy 30 tỷ để làm ĐBQH ah?,ô thế thằng thớt chưa nghe vụ chạy 30 tỷ để làm đbqh à,14,0,CLEAN,0,0.7429,2,0.8073,2,0.9387,0.052,0.0093,0.9387,True,False,False
"K nói thì tự kiêu,nói thì lại tự ái chứ í thức thế ai mà chịu nổi😡",không nói thì tự kiêu nói thì lại tự_ái chứ í_thức thế ai mà chịu nổi,16,1,OFFENSIVE,1,0.4535,2,0.5611,0,0.9385,0.9385,0.0568,0.0048,True,False,False
CÓ THẰNG THÔNG THẠO 29 THỨ TIẾNG LÀM CHỦ TỊCH PẮC PÓ,co thă ng thông tha_o 29 thư_tiê ng_la mày chu_ti ch pă c po,14,2,HATE,2,0.6493,2,0.5282,0,0.9385,0.9385,0.0166,0.0448,True,True,False
Anh tôi như khỉ đột vậy :)),anh tôi như khỉ đột_vậy,5,0,CLEAN,0,0.9358,0,0.6503,2,0.9374,0.0551,0.0075,0.9374,True,True,False
Nhạc của Khánh nó vẫn khác. Ông nội này giả khổ thôi. Mấy cái thằng mắt lươn tin sao được.,nhạc của khánh nó vẫn khác ông nội này giả_khổ thôi mấy cái thằng mắt lươn tin sao được,19,0,CLEAN,0,0.7877,0,0.6682,2,0.9374,0.0565,0.0061,0.9374,True,True,False
Dân chống nhưng quan chức không chống,dân chống nhưng quan_chức không chống,6,2,HATE,2,0.4789,2,0.6007,0,0.9373,0.9373,0.0126,0.0501,True,True,False
K có nghìn nào giúp dân thì nín đi!,không có nghìn nào giúp dân thì nín đi,9,2,HATE,0,0.5442,1,0.6745,0,0.937,0.937,0.0492,0.0138,False,False,False
"Báo bọn phản động đấy bà con, những người kia bị kích động muốn chung ta cũng kíchđộng giống họ đây mà. Đập phá nhà máy của họ cuối cùng mất tiền là nước mình thôi vì nc mình vi phạm hợp đồng mà. Còn biểu tình gọi nhà nc phải có trách nhiệm tìm hiểu nguyên nhân thì đc.",báo bọn phản_động đấy bà_con những người kia bị kích_động muốn chung ta cũng kíchđộng giống họ đây mà đập phá nhà_máy của họ cuối_cùng mất tiền là nước mình thôi vì nc mình vi_phạm hợp_đồng mà_còn biểu_tình gọi nhà nc phải có trách_nhiệm tìm_hiểu nguyên_nhân thì được,48,0,CLEAN,2,0.4622,2,0.9242,2,0.9366,0.0557,0.0077,0.9366,False,False,False
Ôi pha đonate :)),ôi pha đonate,3,0,CLEAN,0,0.9886,0,0.6005,1,0.9365,0.0564,0.9365,0.0071,True,True,False
Yêu gần còn có bầu với thằng khác huống chi là đi ngoài :)),yêu gần còn có bầu với thằng khác huống_chi là đi ngoài,12,0,CLEAN,0,0.6211,0,0.6858,1,0.9361,0.0599,0.9361,0.004,True,True,False
Nguyễn Đăng Khoa thg học trò l này :))),nguyễn đăng_khoa thg học_trò l này,6,2,HATE,0,0.9207,0,0.4811,0,0.9351,0.9351,0.0196,0.0453,False,False,False
Hội chứng tự hào bở ảo tưởng,hội_chứng tự_hào_bở ảo_tưởng,3,1,OFFENSIVE,0,0.9119,0,0.3987,0,0.935,0.935,0.0606,0.0045,False,False,False
Áo ác vậy abe :))),áo ác vậy abe,4,0,CLEAN,0,0.8022,0,0.7012,2,0.9349,0.047,0.0181,0.9349,True,True,False
Đừng đùa ko khéo đem vào giảm dạy như mac lenin thì khối thằng ốm đòn sách này 500k là ít,đừng đùa không_khéo đem vào giảm dạy như mac_lenin thì khối thằng ốm đòn sách này 500 k là ít,20,0,CLEAN,1,0.9099,2,0.6552,1,0.9346,0.0073,0.9346,0.0581,False,False,False
"Ăn đc của doanh nghiệp mà dễ á :v sếp nào mà chả là người gỗ mũi dài =]] quy trình chỉ nằm trên biển hiệu :v vi phạm thì ko xử lý ! Làm thuê , quyền hạn ít thì phải chịu !",ăn được của doanh_nghiệp mà dễ á vậy sếp nào mà chả là người gỗ mũi dài quy_trình chỉ nằm trên biển_hiệu vậy vi_phạm thì không xử_lý làm_thuê quyền_hạn ít thì phải chịu,33,0,CLEAN,0,0.9733,0,0.6383,2,0.9344,0.0222,0.0434,0.9344,True,True,False
Tranh cho va bong sa ban gai cung kg gai trai chan ra trai hahahA,tranh cho va_bong sa_ban gai_cung không gai_trai chan ra trai hahaha,11,1,OFFENSIVE,0,0.8298,0,0.8833,0,0.9343,0.9343,0.0457,0.0201,False,False,False
GAM thua cái củ cặc nhé !!,gam thua cái củ cặc nhé,6,1,OFFENSIVE,2,0.7846,1,0.8782,2,0.9341,0.01,0.0559,0.9341,False,True,False
"Độ Mixi : 2 viên ốp rồi Bô ơi , yếu vãi lon rồi em ơi",độ mixi 2 viên ốp rồi bô ơi yếu vãi_lon rồi em ơi,13,0,CLEAN,0,0.9748,0,0.9977,1,0.9337,0.0535,0.9337,0.0128,True,True,False
Lú TBT,lú tbt,2,0,CLEAN,0,0.8081,1,0.4157,1,0.9333,0.0446,0.9333,0.0221,True,False,False
Đụma chất vãi lòn há há há,đụma chất vãi lòn há há há,7,1,OFFENSIVE,0,0.5929,0,0.9359,0,0.9328,0.9328,0.0635,0.0038,False,False,False
Ns ra làm gì để rồi lại bị vùi dập,nói ra làm gì để rồi lại bị vùi_dập,9,0,CLEAN,0,0.9351,0,0.5394,1,0.9328,0.0627,0.9328,0.0045,True,True,False
nguoi ta co tien lam rang gia.cgu.bon minh tien dau.lam.bactram trieu do bo,nguoi ta co tien_lam rang_gia_cgu bon_minh tien dau_lam bactram_trieu do bo,11,0,CLEAN,2,0.8069,2,0.4674,2,0.9323,0.0503,0.0174,0.9323,False,False,False
Deo hieu luon :))),deo hieu luon,3,1,OFFENSIVE,1,0.6902,1,0.4931,0,0.9319,0.9319,0.0636,0.0045,True,True,False
Đén lức vỡ nợ,đén lức vỡ nợ,4,0,CLEAN,1,0.7678,1,0.451,1,0.9313,0.0649,0.9313,0.0038,False,False,False
Con sâu gặm tiền,con sâu gặm tiền,4,1,OFFENSIVE,1,0.5309,2,0.4741,2,0.9303,0.0366,0.0331,0.9303,True,False,False
Mặc bộ đồ công an ở trong gặp biến thì lột ngay,mặc bộ_đồ công_an ở trong gặp biến thì lột ngay,10,0,CLEAN,0,0.4902,0,0.8223,1,0.9301,0.0633,0.9301,0.0066,True,True,False
Giọng của ông này vào tuồng cải lương vai mấy bà bá hộ ác là hợp 😆,giọng của ông này vào tuồng cải_lương vai mấy bà bá hộ_ác là hợp,14,0,CLEAN,0,0.6193,2,0.8769,2,0.9298,0.0632,0.007,0.9298,True,False,False
Như 2 giọt nước luôn thầy ơi. Trinh giọt nước suối còn thầy giọt nước cống thầy ạ =))),như 2 giọt nước luôn thầy ơi trinh_giọt nước suối còn thầy giọt nước cống thầy ạ,17,0,CLEAN,2,0.7223,2,0.4032,2,0.9294,0.0529,0.0178,0.9294,False,False,False
Đươc ! Đẻ bằng hậu môn à ?,đươc đẻ bằng hậu_môn à,5,0,CLEAN,0,0.7069,0,0.4314,1,0.9292,0.064,0.9292,0.0067,True,True,False
Nữ sinh chạm tay vào má c.a thì đi tù. Rất VN...,nữ_sinh chạm tay vào má c anh thì đi tù rất vn,12,0,CLEAN,0,0.6873,1,0.5973,1,0.9281,0.0314,0.9281,0.0406,True,False,False
Iu cô gái khơ me hàm răng trắng tác cái l** đen thui 🙏🙏,yêu cô gái khơ me hàm_răng trắng_tác cái l đen thôi,11,2,HATE,1,0.4407,1,0.7885,1,0.9278,0.0147,0.9278,0.0576,False,False,False
Lũlên mạng lừa đão,lũlên mạng lừa đão,4,2,HATE,0,0.9551,0,0.8472,1,0.9271,0.0674,0.9271,0.0054,False,False,False
Mấy ông sống nhanh thế =))),mấy ông sống nhanh thế,5,0,CLEAN,0,0.8895,0,0.6319,2,0.9268,0.066,0.0071,0.9268,True,True,False
"Việt Nam phải khéo,  CS Việt Nam không đến nỗi ác độc như TQ đâu.  Về VN đi rồi biết,  thiệt đó.",việt_nam phải khéo có việt_nam không đến_nỗi ác_độc như tq đâu về vn đi rồi biết thiệt đó,18,0,CLEAN,0,0.5433,0,0.8802,2,0.9255,0.0684,0.0061,0.9255,True,True,False
share bài này là lũ ban cắn chết nên thôi :))),share bài này là lũ ban cắn chết nên thôi,10,0,CLEAN,2,0.6757,2,0.7401,2,0.9248,0.053,0.0222,0.9248,False,False,False
Ba chui ma co thag con ngoi ke ben hoc hoi,ba chui_ma co_thag con ngoi ke_ben hoc_hoi,7,0,CLEAN,2,0.8984,2,0.7065,2,0.9247,0.0624,0.0129,0.9247,False,False,False
Bác Đảng muôn lăm,bác đảng muôn_lăm,3,0,CLEAN,0,0.5539,0,0.4506,2,0.9245,0.0695,0.006,0.9245,True,True,False
Phạm Nguyễn Cát Vy cljv con,phạm nguyễn_cát vy cljv con,5,0,CLEAN,1,0.8261,1,0.8331,1,0.9245,0.0379,0.9245,0.0376,False,False,False
VN Net sắp sập mất hoy. Dám viết bài phản động ak,vn net sắp sập mất hoy dám viết bài phản_động ak,11,0,CLEAN,2,0.5896,2,0.5778,2,0.9228,0.0581,0.0191,0.9228,False,False,False
"thì biểu tượng giống nhưng ý nghĩa của mỗi nơi nó khác, khi xài ở hq là hoa, xài ở vn là lol má ơi",thì biểu_tượng giống nhưng ý_nghĩa của mỗi nơi nó khác khi xài ở hq là hoa_xài ở vn là lol má ơi,22,0,CLEAN,2,0.5949,1,0.485,2,0.9217,0.0106,0.0676,0.9217,False,False,False
Nó bị què ko làm thế đi kieu gi dc,nó bị què không làm thế đi kieu gi được,10,0,CLEAN,1,0.8244,2,0.6445,2,0.9214,0.0157,0.0629,0.9214,False,False,False
Sáng nào kao cũng thức lúc 4h sàng hết mài thằng assmin xăm xí đú...khỏi nhắc mài...hơ hơ hơ...,sáng nào kao cũng thức lúc 4 h_sàng hết mài thằng assmin xăm_xí đú khỏi nhắc mài hơ hơ hơ,20,0,CLEAN,1,0.6594,1,0.8614,2,0.9208,0.0666,0.0125,0.9208,False,False,False
Thầy làm như vậy là chết cdm tụi em ròi,thầy làm như_vậy là chết cdm tụi em rồi,9,0,CLEAN,1,0.8241,2,0.6099,2,0.9202,0.046,0.0338,0.9202,False,False,False
"Ông Dần là 3/// nhưng là 3/// zui, khác vs 3/// lol kia",ông dần là 3 nhưng là 3 zui khác vs 3 lol kia,13,2,HATE,2,0.6913,2,0.6667,0,0.9196,0.9196,0.0094,0.071,True,True,False
"Xin lỗi các bác nhé , lụt ở chỗ nào chứ ở tp có xây bờ kè cao ngất có lũ vào mắt, chỉ tội cho dân vùng hạ lưu thôi",xin_lỗi các bác nhé_lụt ở chỗ nào chứ ở tp có xây bờ kè cao_ngất có lũ vào mắt chỉ_tội cho dân vùng hạ_lưu thôi,25,0,CLEAN,2,0.4867,2,0.7582,2,0.9193,0.0659,0.0148,0.9193,False,False,False
"lông dương lông là lông , dương là dương v.. Có nghĩa là lông cu",lông dương_lông là lông_dương là dương_vậy có nghĩa là lông cu,11,1,OFFENSIVE,0,0.6095,0,0.4134,0,0.9179,0.9179,0.0589,0.0232,False,False,False
Ờ face dành cho con người k dành cho thú vật ok,ờ face dành cho con_người không dành cho thú_vật đồng_ý,10,1,OFFENSIVE,0,0.9418,0,0.984,0,0.9173,0.9173,0.0614,0.0213,False,False,False
"Với tài năng của thủ tướng cộng với trí tuệ của ông Kiên, minh tin rằng năm sau kinh tế VN sẽ hóa rồng lộn xuống thiên đường XHCN",với tài_năng của thủ_tướng cộng với trí_tuệ của ông kiên_minh tin rằng năm sau kinh_tế vn sẽ hóa rồng_lộn xuống thiên_đường xhcn,22,2,HATE,2,0.5754,2,0.9047,0,0.9165,0.9165,0.0067,0.0768,True,True,False
Giàu thường hay quên cách ăn mặc á :)),giàu thường hay quên cách ăn_mặc á,7,1,OFFENSIVE,0,0.9084,0,0.7379,0,0.914,0.914,0.0813,0.0047,False,False,False
Thấy ăn hại thế thì đừng làm quan,thấy ăn_hại thế thì đừng làm quan,7,0,CLEAN,0,0.7398,0,0.932,1,0.9137,0.0471,0.9137,0.0391,True,True,False
"Đinh Nhật Uy cho ra lò ""chuyện vui cuối tuần "" vui thật !! vì chỉ xin đi phụ bếp mà đòi phải biết 29 thứ tiếng thì gắt quá! Chỉ có bác hù mới đủ thông minh để đáp ứng sự đòi hỏi này vì nghe nói bác củng biết 29 thứ tiếng,phải công nhận bác sáng suốt qu",đinh nhật_uy cho ra_lò chuyện vui cuối tuần vui thật vì chỉ xin đi phụ_bếp mà đòi phải biết 29 thứ tiếng thì gắt quá chỉ có bác hù mới đủ thông_minh để đáp_ứng sự đòi_hỏi này vì nghe nói bác củng_biết 29 thứ tiếng phải công_nhận bác sáng_suốt qu,50,2,HATE,2,0.5912,2,0.6983,0,0.9124,0.9124,0.0037,0.0838,True,True,False
"Dạo này bệnh lợn tả châu phi tạm yên !! Bây giờ lại bắt đầu bệnh bò điên hoang tưởng , rối loạn phân liệt ông giáo ạh ! Thế có nguy ko chứ",dạo này bệnh lợn_tả châu_phi tạm yên bây_giờ lại bắt_đầu bệnh bò_điên hoang_tưởng rối_loạn phân_liệt ông giáo_ạh thế có nguy_không chứ,21,1,OFFENSIVE,2,0.891,2,0.9004,2,0.9123,0.0743,0.0134,0.9123,False,False,False
Một  phút  bóc  đồng  bằng  cả  đời  bóc  cức  😂,một phút bóc đồng_bằng cả đời bóc cức,8,1,OFFENSIVE,2,0.7909,0,0.3968,0,0.9114,0.9114,0.0823,0.0063,False,False,False
Abe mua áo như này là chet con di me sela rồi =)),abe mua áo như này là chet con di_me sela rồi,11,1,OFFENSIVE,1,0.8048,1,0.4583,2,0.9111,0.018,0.0708,0.9111,True,True,False
Đúng ngay cái ngày chơi gặp bọn trẻ trâu phá game :v :v,đúng ngay cái ngày chơi gặp bọn trẻ trâu phá game vậy vậy,13,0,CLEAN,1,0.4248,1,0.5683,1,0.9097,0.0861,0.9097,0.0042,False,False,False
quá xấu hổ. đã nghèo dốt lại khệnh khạng,quá xấu_hổ đã nghèo dốt lại khệnh khạng,8,1,OFFENSIVE,0,0.6432,0,0.7922,0,0.9079,0.9079,0.0858,0.0063,False,False,False
Đéo làm ngơ là tự ngã vào dùi cui ngay 😢😢😢,đe o_la mày ngơ_la tư_nga va_o du_i cui ngay,9,1,OFFENSIVE,0,0.4343,2,0.5138,0,0.9069,0.9069,0.0478,0.0452,False,False,False
1 cái cớ để rút ruột ăn bẩn thui,1 cái cớ để rút_ruột ăn_bẩn thôi,7,0,CLEAN,1,0.7358,0,0.617,1,0.9067,0.0786,0.9067,0.0147,False,True,False
Hotgirl chỗ nào....nước hoa giả hàng face ko mà làm dữ,hotgirl chỗ nào nước_hoa giả hàng face không mà làm dữ,11,0,CLEAN,2,0.5246,2,0.6168,1,0.9065,0.0837,0.9065,0.0098,False,False,False
tộc chưởng cu to như lõi giấy wc,tộc chưởng cu to như lõi giấy wc,8,0,CLEAN,0,0.8179,0,0.566,2,0.9064,0.0791,0.0145,0.9064,True,True,False
"mn làm sao thế nhỉ, chửi vậy tội thân con gái nta. Tại xem não có nảy số được để mà hiểu đâu nên thấy hay làm sao được 🙂",mọi người làm_sao thế_nhỉ chửi vậy tội_thân con gái nta tại xem não có nảy_số được để mà hiểu đâu nên thấy hay làm_sao được,25,0,CLEAN,0,0.7039,0,0.5447,2,0.9064,0.0772,0.0163,0.9064,True,True,False
Vãi thèn tèo về cctalk ngay. =]]],vãi thèn_tèo về cctalk ngay,5,0,CLEAN,1,0.8756,1,0.5348,1,0.9063,0.0892,0.9063,0.0046,False,False,False
"quay được phim rồi thì lấy xe bắt chó ra bắt đi , chờ gì nữa",quay được phim rồi thì lấy xe bắt chó ra bắt đi chờ gì nữa,15,1,OFFENSIVE,1,0.931,1,0.8385,0,0.9056,0.9056,0.0831,0.0113,True,True,False
"Tôi đọc tin này tôi cũng đau khổ lắm, tôi rất đau đớn và quan ngại khi hết ông tướng làm đánh bạc online giờ đến con ông trưởng CA, tôi đau lắm.",tôi đọc tin này tôi cũng đau_khổ lắm tôi rất đau_đớn và quan_ngại khi hết ông tướng làm đánh_bạc online giờ đến con ông trưởng ca tôi đau lắm,29,0,CLEAN,0,0.9486,0,0.5309,2,0.9048,0.0866,0.0086,0.9048,True,True,False
"Càng đọc càng tức con quỷ đó. Bây giơ vì nó bao nhiu ng chuẩn bị thất nghiệp, người gia thì lo sợ hoang mang, bao nhiu chủ Doanh nghiệp đợt này tiu luôn. Thứ gì đâu ak",ca ng đo c ca ng tư_c con quy_đo bây_giơ vi_no bao nhiều ng chuâ n bi_thâ tao nghiê p ngươ i gia_thi lo sơ_hoang_mang bao nhiều chu_doanh nghiê p đơ tao na_y_tiu luôn thư_gi đâu ak,37,2,HATE,0,0.5221,0,0.613,0,0.904,0.904,0.0385,0.0575,False,False,False
